num_word,num_word_wo_stops,av_word_len,av_word_len_wo_stops,pos_freq_distCC,pos_freq_distCD,pos_freq_distDT,pos_freq_distEX,pos_freq_distFW,pos_freq_distIN,pos_freq_distJJ,pos_freq_distJJR,pos_freq_distJJS,pos_freq_distLS,pos_freq_distMD,pos_freq_distNN,pos_freq_distNNS,pos_freq_distNNP,pos_freq_distNNPS,pos_freq_distPDT,pos_freq_distPOS,pos_freq_distPRP,pos_freq_distPRP$,pos_freq_distRB,pos_freq_distRBR,pos_freq_distRBS,pos_freq_distRP,pos_freq_distSYM,pos_freq_distTO,pos_freq_distUH,pos_freq_distVB,pos_freq_distVBD,pos_freq_distVBG,pos_freq_distVBN,pos_freq_distVBP,pos_freq_distVBZ,pos_freq_distWDT,pos_freq_distWP,pos_freq_distWP$,pos_freq_distWRB,word_len_dist_chars-6,word_len_dist_chars-5,word_len_dist_chars-4,word_len_dist_chars-3,word_len_dist_chars-2,word_len_dist_chars-1,word_len_dist_chars0,word_len_dist_chars1,word_len_dist_chars2,word_len_dist_chars3,word_len_dist_chars4,word_len_dist_chars5,word_len_dist_chars6,word_len_dist_chars7,word_len_dist_chars8,word_len_dist_chars9,word_len_dist_chars10,word_len_dist_chars11,word_len_dist_chars12,word_len_dist_chars13,word_len_dist_chars14,word_len_dist_chars15,word_len_dist_chars16,word_len_dist_chars17,word_len_dist_chars18,pers_pron1,pers_pron2,pers_pron3,pers_pron4,pers_pron5,pers_pron6,pers_pron7,pers_pron8,pers_pron9,pers_pron10,pers_pron11,pers_pron12,pers_pron13,pers_pron14,pers_pron15,pers_pron16,pers_pron17,pers_pron18,pers_pron19,pers_pron20,pers_pron21,pers_pron22,pers_pron23,pers_pron24,pers_pron25,pers_pron26,pers_pron27,pers_pron28,pers_pron29,pers_pron30,pers_pron31,pers_pron32,pers_pron33,pers_pron34,pers_pron35,pers_pron36,pers_pron37,pers_pron38,pers_pron39,pers_pron40,pers_pron41,pers_pron42,pers_pron43,pers_pron44,pers_pron45,pers_pron46,pers_pron47,pers_pron48,pers_pron49,pers_pron50,tense_VB,tense_VBD,tense_VBG,tense_VBN,tense_VBP,tense_VBZ
303,178,4.973597359735973,6.50561797752809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0891089108910891,0.0,0.0,0.0,0.0033003300330033004,0.0,0.0,0.0033003300330033004,0.0,0.0,0.0,0.0,0.0,0.0,0.019801980198019802,0.0,0.0,0.0,0.0,0.0297029702970297,0.0033003300330033004,0.0,0.0,0.0,0.006600660066006601,0.0,0.0,0.0,0.0033003300330033004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009900990099009901,0.0429042904290429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033003300330033004,0.0,0.0,0.0,0,0,0,0,0,0
441,243,4.816326530612245,6.448559670781893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09070294784580499,0.0,0.0,0.0,0.009070294784580499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04308390022675737,0.0,0.0022675736961451248,0.0,0.0,0.03854875283446712,0.0022675736961451248,0.0,0.0,0.0,0.009070294784580499,0.0,0.0,0.0,0.0,0.0,0.0022675736961451248,0.0,0.0,0.0,0.0,0.0,0.031746031746031744,0.022675736961451247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
858,478,4.757575757575758,6.317991631799163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011655011655011655,0.0011655011655011655,0.0,0.0,0.0,0.0,0.0,0.0,0.0011655011655011655,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.015151515151515152,0.0011655011655011655,0.0,0.002331002331002331,0.0,0.0,0.0,0.0,0.0,0.0,0.037296037296037296,0.002331002331002331,0.0,0.0,0.0,0.017482517482517484,0.002331002331002331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005827505827505828,0.0,0.0034965034965034965,0.0,0.0,0.0,0.0011655011655011655,0.0,0.05011655011655012,0.024475524475524476,0.0011655011655011655,0.0,0.0011655011655011655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
624,319,4.729166666666667,6.4576802507836994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10256410256410256,0.0,0.0,0.0,0.011217948717948718,0.0,0.0,0.004807692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.04326923076923077,0.0,0.0016025641025641025,0.0016025641025641025,0.0,0.02403846153846154,0.0,0.0,0.0016025641025641025,0.0,0.0016025641025641025,0.0,0.0,0.0,0.004807692307692308,0.0,0.0016025641025641025,0.0,0.0,0.0,0.0,0.0,0.017628205128205128,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
842,495,5.192399049881235,6.7272727272727275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011876484560570072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09263657957244656,0.0,0.0,0.0,0.015439429928741092,0.0023752969121140144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04275534441805225,0.0,0.0023752969121140144,0.0,0.0,0.023752969121140142,0.0011876484560570072,0.0,0.0011876484560570072,0.0,0.0011876484560570072,0.0,0.0,0.0,0.0011876484560570072,0.0,0.0023752969121140144,0.0,0.0,0.0,0.0,0.0,0.02494061757719715,0.0059382422802850355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2253,1239,4.567243675099867,6.020984665052461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004438526409232135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004438526409232135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11362627607634265,0.0,0.0,0.001775410563692854,0.01287172658677319,0.0,0.0,0.001775410563692854,0.0004438526409232135,0.0,0.0,0.0,0.0,0.0,0.040390590324012425,0.002663115845539281,0.0013315579227696406,0.0,0.0,0.03062583222370173,0.001775410563692854,0.0,0.0,0.0,0.004438526409232135,0.0,0.0,0.0004438526409232135,0.0013315579227696406,0.0,0.0004438526409232135,0.0,0.0,0.0,0.0004438526409232135,0.0,0.015978695073235686,0.005770084332001775,0.0,0.0,0.001775410563692854,0.0,0.0,0.0,0.0004438526409232135,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
949,497,4.738672286617492,6.464788732394366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002107481559536354,0.0,0.0,0.0,0.001053740779768177,0.002107481559536354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11169652265542676,0.0,0.0,0.0,0.015806111696522657,0.001053740779768177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0410958904109589,0.0,0.002107481559536354,0.001053740779768177,0.0,0.02845100105374078,0.0,0.0,0.001053740779768177,0.0,0.002107481559536354,0.0,0.0,0.0,0.002107481559536354,0.0,0.001053740779768177,0.0,0.0,0.0,0.0,0.0,0.020021074815595362,0.009483667017913594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001053740779768177,0.0,0.0,0.0,0,0,0,0,0,0
934,490,4.338329764453961,5.785714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010706638115631692,0.0010706638115631692,0.0,0.0,0.0,0.0,0.0010706638115631692,0.0,0.0010706638115631692,0.0010706638115631692,0.0,0.0,0.0,0.0,0.0,0.0,0.12740899357601712,0.0021413276231263384,0.0,0.0021413276231263384,0.04068522483940043,0.0032119914346895075,0.0010706638115631692,0.010706638115631691,0.0,0.0,0.0,0.0,0.0,0.0,0.029978586723768737,0.0,0.0010706638115631692,0.0,0.0,0.010706638115631691,0.004282655246252677,0.0,0.0,0.0,0.028907922912205567,0.0010706638115631692,0.0,0.0010706638115631692,0.0,0.0,0.0021413276231263384,0.0,0.0,0.0,0.0,0.0,0.011777301927194861,0.0032119914346895075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4667,2596,5.103278337261624,6.826271186440678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0878508677951575,0.0,0.0,0.0,0.010927790872080565,0.0010713520462824085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04842511249196486,0.0,0.0036425969573601886,0.0012856224555388902,0.0,0.03085493893293336,0.00042854081851296334,0.0,0.00021427040925648167,0.0,0.00042854081851296334,0.0,0.0,0.0,0.004285408185129634,0.0,0.0008570816370259267,0.0,0.0,0.0,0.0,0.0,0.020998500107135203,0.013284765373901865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
3540,1762,4.727118644067796,6.625993189557321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002824858757062147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11299435028248588,0.0,0.0,0.0,0.010734463276836158,0.0005649717514124294,0.0,0.002824858757062147,0.0005649717514124294,0.0,0.0,0.0,0.0,0.0,0.04887005649717514,0.0,0.007062146892655367,0.001694915254237288,0.0,0.023163841807909605,0.0014124293785310734,0.0,0.0014124293785310734,0.0,0.001694915254237288,0.0,0.0,0.0,0.0031073446327683617,0.0,0.0031073446327683617,0.0,0.0,0.0,0.0,0.0,0.0192090395480226,0.012146892655367232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002824858757062147,0.0,0.0,0.0,0,0,0,0,0,0
497,247,4.7565392354124745,6.506072874493927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060362173038229376,0.0,0.0,0.0,0.012072434607645875,0.006036217303822937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02012072434607646,0.0,0.0,0.0,0.0,0.06438631790744467,0.0,0.0,0.002012072434607646,0.0,0.0,0.0,0.0,0.0,0.002012072434607646,0.0,0.002012072434607646,0.0,0.0,0.002012072434607646,0.0,0.0,0.022132796780684104,0.006036217303822937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002012072434607646,0.02414486921529175,0.002012072434607646,0.002012072434607646,0.0,0,0,0,0,0,0
442,205,4.3031674208144794,6.224390243902439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022624434389140274,0.0,0.0,0.0,0.0,0.0,0.0022624434389140274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12669683257918551,0.0,0.0,0.0,0.020361990950226245,0.0,0.0,0.006787330316742082,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.03619909502262444,0.03619909502262444,0.0,0.0,0.0,0.01583710407239819,0.0,0.0,0.0,0.0022624434389140274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022624434389140274,0.024886877828054297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
447,245,4.94407158836689,6.636734693877551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022371364653243847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10961968680089486,0.0,0.0,0.0,0.015659955257270694,0.0044742729306487695,0.0,0.0022371364653243847,0.0,0.0,0.0,0.0,0.0,0.0,0.0447427293064877,0.0044742729306487695,0.0022371364653243847,0.0,0.0,0.040268456375838924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022371364653243847,0.0,0.0044742729306487695,0.0,0.0,0.0,0.0,0.0,0.015659955257270694,0.015659955257270694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
1184,655,5.027027027027027,6.798473282442748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008445945945945946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08277027027027027,0.0,0.0,0.0,0.005067567567567568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037162162162162164,0.0,0.002533783783783784,0.0008445945945945946,0.0,0.03800675675675676,0.0008445945945945946,0.0,0.0016891891891891893,0.0,0.0016891891891891893,0.0,0.0,0.0,0.004222972972972973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022804054054054054,0.002533783783783784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
825,420,4.6036363636363635,6.292857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012121212121212121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012121212121212121,0.0,0.0,0.0,0.0,0.0,0.0,0.0703030303030303,0.0,0.0,0.0,0.01575757575757576,0.0012121212121212121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041212121212121214,0.0012121212121212121,0.0012121212121212121,0.0,0.0012121212121212121,0.03515151515151515,0.0024242424242424242,0.0,0.0048484848484848485,0.0024242424242424242,0.0,0.0,0.0,0.0,0.0012121212121212121,0.0,0.0024242424242424242,0.0,0.0,0.0,0.0,0.0,0.01575757575757576,0.03878787878787879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036363636363636364,0.0024242424242424242,0.0024242424242424242,0.0,0,0,0,0,0,0
593,293,4.284991568296796,5.419795221843003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003372681281618887,0.0,0.0,0.0,0.0016863406408094434,0.0,0.0,0.0,0.0016863406408094434,0.0016863406408094434,0.0,0.0,0.003372681281618887,0.0016863406408094434,0.0,0.0,0.0,0.0,0.0,0.0,0.14165261382799327,0.0,0.0,0.0,0.016863406408094434,0.0,0.0,0.0016863406408094434,0.0,0.0,0.0,0.0,0.0,0.0,0.03541315345699832,0.0,0.0016863406408094434,0.0,0.0,0.01011804384485666,0.003372681281618887,0.0,0.003372681281618887,0.0016863406408094434,0.0016863406408094434,0.0,0.0,0.0,0.021922428330522766,0.0,0.013490725126475547,0.0,0.0,0.0,0.0,0.0,0.01854974704890388,0.023608768971332208,0.0,0.0,0.0016863406408094434,0.0,0.0,0.0,0.0,0.0,0.003372681281618887,0.0,0.0,0.0,0,0,0,0,0,0
579,317,4.34887737478411,5.400630914826499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017271157167530224,0.0,0.0,0.0,0.0,0.0,0.0,0.0017271157167530224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07944732297063903,0.0,0.0,0.0,0.0051813471502590676,0.0,0.0,0.0017271157167530224,0.0,0.0,0.0,0.0,0.0,0.0,0.02072538860103627,0.0,0.0,0.0,0.0,0.039723661485319514,0.0017271157167530224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017271157167530224,0.0,0.0,0.0,0.0,0.0,0.017271157167530225,0.015544041450777202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03454231433506045,0.0,0.0,0.0,0,0,0,0,0,0
408,229,4.544117647058823,5.908296943231441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14705882352941177,0.0,0.0,0.0,0.04411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03431372549019608,0.0,0.0,0.0,0.0,0.051470588235294115,0.0,0.0,0.004901960784313725,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.007352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2292,1242,4.819371727748691,6.50805152979066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004363001745200698,0.0,0.0,0.0,0.0,0.0004363001745200698,0.0004363001745200698,0.0004363001745200698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11649214659685864,0.0,0.0,0.0,0.011343804537521814,0.0030541012216404886,0.0,0.0004363001745200698,0.0,0.0,0.0,0.0,0.0,0.0,0.038394415357766144,0.0,0.0013089005235602095,0.0,0.0,0.0274869109947644,0.0013089005235602095,0.0,0.002181500872600349,0.0013089005235602095,0.002181500872600349,0.0,0.0,0.0,0.002617801047120419,0.0,0.004799301919720768,0.0,0.0,0.0,0.0,0.0,0.034031413612565446,0.013961605584642234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013089005235602095,0.0,0.0,0.0,0,0,0,0,0,0
659,403,5.1380880121396055,6.590570719602978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12139605462822459,0.0,0.0,0.0,0.018209408194233688,0.0030349013657056147,0.0,0.0030349013657056147,0.0,0.0,0.0,0.0,0.0,0.0,0.0409711684370258,0.0,0.0030349013657056147,0.0,0.0,0.028831562974203338,0.0015174506828528073,0.0,0.0,0.0,0.0030349013657056147,0.0,0.0,0.0,0.009104704097116844,0.0,0.0015174506828528073,0.0,0.0,0.0,0.0,0.0,0.027314112291350532,0.010622154779969651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
